resp_id,date,Agree,Citizenship,age,agegroup,agegroup5,gender,educ,educ5,religiosity,v9,v10,v11,v12,v700,v15,v16,v17,Attention,v19,v701,v20,v702,v21,v36,v703,v708,v18,v704,v27,v28,v29,v30,v31,v33,v35,v45,v52A,v50,v51,v622A,v622B,v622C,v623,v91,v104,v706,v111,v612,v613_1,v613_2,v613_3,v613_4,v613_5,v613_6,v613_7,v613_8,v613_9,v613_10,v613_30,v614_1,v614_2,v614_3,v614_4,v614_5,v614_6,v614_7,v614_8,v110,v710,v119,v120,v121,v122,v123,v125,v126,v127,v128,v129,v130,v400,v401,v402,v403,v409,v410,v411_1,v411_2,v411_3,v411_4,v411_5,v411_6,v411_7,v411_8,v411_9,v411_10,v411_11,v412,v413_1,v413_2,v413_3,v413_4,v413_5,v413_6,v415,v416,v417,v418,v132,v133,v143,v131,v513,v134,v139,sector,DEVICE_TYPE,SURVEY_MODE,w_jews,w_arabs,w_sample,District_CBS
297067,07/03/2025,1,1,,2,1,1,5,2,2,2,3,3,3,3,4,1,3,2,4,2,2,3,2,3,3,10,4,1,,,,,,1,3,1,3,3,7,1,7,7,0,1,97,4,2,5,1,,,,,,,1,,,,,,,,,,1,,2,5,4,1,2,3,2,2,2,1,1,4,98,1,2,1,3,98,4,,,,1,,1,1,1,,,,10,1,,,,,,3,4,3,98,3,1,1,1,6,,4,1,Mobile,1,1.505,,1.46,7
297070,07/03/2025,1,1,,3,2,2,8,4,4,3,3,3,4,4,1,2,3,2,4,3,3,4,1,3,2,4,4,2,,,,,,2,1,2,8,8,1,5,8,8,1,1,1,94,1,4,1,1,1,1,1,1,1,1,1,1,,,1,,1,,,,,8,4,4,3,2,4,1,3,3,2,3,3,2,1,4,4,2,98,4,,,,1,1,1,,,1,,,4,,,,,,1,4,4,4,4,2,5,1,2,5,,4,1,Mobile,1,0.892,,0.865,6
297071,07/03/2025,1,1,,3,2,1,1,1,1,98,3,2,3,4,4,1,2,2,3,4,3,4,1,1,1,2,2,3,,,,,,2,2,1,9,4,3,10,6,8,4,1,6,6,3,5,,,1,1,,,,,,,1,,,,,,,1,,10,5,3,2,2,3,2,2,2,1,2,3,1,2,,4,3,2,4,,,,1,,,,1,,,,8,1,,,,,,4,4,3,4,4,1,1,1,4,,2,1,PC,1,1.065,,1.033,6
297072,07/03/2025,1,1,29,2,1,2,6,3,1,98,4,98,4,4,1,2,4,2,4,3,4,4,1,1,1,10,0,1,,,,,,3,4,3,7,9,2,10,9,8,0,2,5,5,2,2,,,,,,,,,,,1,,,,,,,1,,3,2,3,3,3,3,3,2,2,2,2,2,2,2,,4,4,2,98,,,,,,1,,,,,,5,1,,,,,,3,3,3,3,4,5,1,2,2,1997,1,1,PC,1,0.682,,0.661,1
297081,07/03/2025,1,1,51,5,4,2,4,1,2,5,5,1,4,4,2,4,1,2,4,3,1,4,1,4,1,0,0,1,,,,,,1,1,1,10,10,0,0,0,10,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,10,98,4,1,1,4,4,4,98,98,98,4,98,2,,4,4,2,5,,,,,,,,1,,,,0,1,,,,,,4,4,4,4,2,6,1,1,2,1993,1,1,PC,1,1.213,,1.177,1
297083,07/03/2025,1,1,,3,2,2,8,4,2,4,3,3,3,4,2,1,4,2,4,3,3,2,1,1,2,8,0,1,,,,,,2,3,2,7,10,3,4,7,10,0,1,4,4,1,4,1,1,1,,1,1,,,,,,,1,,,,,,,4,4,3,3,3,1,1,2,1,1,2,3,2,1,5,4,2,1,3,,,1,1,1,1,,,,,,10,1,,,,,,3,3,3,4,3,4,1,3,4,,4,1,Mobile,1,1.117,,1.084,6
297084,07/03/2025,1,1,,7,5,1,5,2,5,5,5,5,4,4,1,3,4,2,98,4,2,4,4,4,3,10,5,5,,,,,,2,2,2,1,4,5,4,6,3,6,1,97,99,4,5,,1,1,1,1,,,1,,,,1,1,,,,,,,98,2,4,2,3,4,3,2,2,2,2,3,2,2,,4,4,1,4,,,1,1,,,,1,,,,1,,1,1,1,,,3,3,98,3,2,5,1,4,6,,1,1,PC,1,1.419,,1.376,4
297085,07/03/2025,1,1,65,6,5,1,5,2,5,4,3,2,3,4,1,3,4,2,4,4,3,2,4,3,2,9,7,1,,,,,,3,3,2,2,5,5,3,8,8,3,1,7,1,3,4,1,1,1,,,,,,,,,,1,,,,,,1,2,3,4,4,4,4,2,2,2,4,2,3,4,1,5,4,4,1,3,1,,1,,1,,1,1,,,,5,1,,,,,,4,3,3,3,1,5,1,1,6,,3,1,PC,1,1.419,,1.376,5
297086,07/03/2025,1,1,,4,3,1,2,1,1,5,5,5,4,4,1,4,3,2,4,3,4,3,2,1,1,1,1,1,,,,,,2,3,3,6,5,5,5,5,5,5,3,98,5,4,1,,,,,,,,,,,,,,,,,,,,2,5,3,2,3,3,2,2,2,1,1,3,2,1,4,4,3,1,3,,,1,,,,,,,,,5,1,,,,,,3,3,3,3,3,1,1,2,4,,4,1,Mobile,1,1.183,,1.147,5
297087,07/03/2025,1,1,,2,1,1,4,1,3,1,1,2,4,4,1,3,2,2,4,4,4,3,1,2,2,6,3,1,,,,,,3,98,3,9,10,2,8,9,10,0,1,9,98,2,2,,,,,1,1,,,,,,,,,1,,,,,8,4,2,2,3,3,1,2,2,3,4,4,98,1,4,3,3,1,4,,,,,1,1,,1,,,,8,1,,,,,,3,4,98,3,4,2,1,3,4,,3,1,Mobile,1,1.456,,1.412,6
297088,07/03/2025,1,1,,7,5,1,5,2,2,4,3,2,4,4,1,4,3,2,4,3,3,3,3,3,3,10,1,3,,,,,,4,4,1,3,10,10,3,10,10,1,1,30,10,4,5,,,1,1,,,,1,,,,1,1,1,,,,,1,2,1,4,1,1,4,1,1,1,4,2,4,4,1,5,4,4,1,4,,,,,1,,,,,,,10,1,,,,,,4,4,4,4,4,1,1,1,6,,4,1,PC,1,1.913,,1.856,7
297089,07/03/2025,1,1,,4,3,1,9,5,5,1,3,2,3,2,4,1,3,2,4,1,2,2,3,3,2,2,1,1,,,,,,2,2,3,5,5,5,5,5,5,4,1,1,3,2,3,,,,,,,,,1,,,,,,,,,1,,6,5,4,2,2,3,2,3,3,2,4,4,3,1,2,4,3,1,5,,,1,,1,,,1,1,,,2,1,,,,,,4,4,4,4,2,3,1,1,6,,4,1,Mobile,1,0.79,,0.767,5
297090,07/03/2025,1,1,24,2,1,1,7,3,5,5,5,5,4,4,3,2,1,2,4,3,2,4,3,4,3,5,5,2,,,,,,2,2,1,3,6,3,2,10,7,1,2,97,3,3,5,1,,,,1,1,1,,1,,,,1,1,1,,,,,2,3,4,2,2,4,98,1,1,2,2,3,3,1,4,3,3,1,2,,,,1,1,1,,1,1,,,6,1,,,,,,3,3,2,3,1,6,1,1,4,,3,1,PC,1,0.665,,0.645,4
297092,07/03/2025,1,1,46,4,3,2,8,4,5,5,4,4,2,2,4,3,1,2,2,1,2,2,4,4,3,9,8,4,,,,,,2,2,1,0,5,5,1,5,8,5,1,3,3,5,5,1,1,,,,,,,,,,,1,,,,,,,98,1,3,1,1,4,3,1,2,3,3,4,3,1,5,4,3,1,3,1,,1,,1,,1,1,,,,1,,1,1,,,,4,3,2,3,2,6,1,4,2,1979,5,1,Mobile,1,0.92,,0.892,4
297093,07/03/2025,1,1,,3,2,1,8,4,2,2,2,1,4,4,1,2,4,2,4,4,2,3,1,1,1,2,4,1,,,,,,3,1,3,8,8,5,7,8,10,3,1,4,4,1,4,,,,,,,,1,,,,,,,1,,,,,8,5,4,2,1,1,1,4,2,1,3,3,1,1,5,3,3,2,3,,,,1,,1,,1,,,,8,1,,,,,,4,4,4,4,4,1,1,2,3,1990,4,1,PC,1,1.144,,1.11,2
297094,07/03/2025,1,1,,4,3,2,6,3,5,5,4,5,4,4,4,3,1,2,4,4,3,3,3,4,3,10,10,3,,,,,,1,2,3,1,1,1,1,6,6,0,2,98,3,4,3,,1,1,,,,,,,,,1,1,1,,,,,,1,2,3,4,2,3,2,1,1,2,2,2,2,2,,4,3,1,1,,,1,,1,,,1,,,,5,,1,,,,,3,2,2,2,2,5,1,1,4,,3,1,Mobile,1,0.686,,0.665,3
297096,07/03/2025,1,1,62,6,5,2,8,4,5,5,4,5,98,2,3,4,1,2,2,1,2,2,3,3,98,10,9,2,,,,,,4,3,2,1,4,9,1,10,8,4,1,7,2,4,4,,1,,1,,,,,,,,1,1,1,,,,,,1,2,4,4,3,4,4,1,2,3,2,3,2,1,5,4,4,1,4,1,,1,,1,,,,1,,,6,,,,,,1,3,3,2,3,2,6,1,1,6,,4,1,PC,1,1.107,,1.074,5
297098,07/03/2025,1,1,,4,3,1,4,1,3,5,5,5,3,4,4,2,1,2,3,1,3,4,3,3,2,10,10,1,,,,,,2,1,2,5,3,2,2,2,2,1,3,97,4,2,4,1,1,,,1,,,,,,,,1,,1,,,,,3,3,2,3,2,4,1,2,2,1,3,3,2,2,,4,4,1,3,,,1,,,,,,,,,10,1,,,,,,3,3,3,3,3,2,1,3,4,,4,1,Mobile,1,1.538,,1.492,5
297100,07/03/2025,1,1,37,3,2,2,8,4,5,5,5,5,4,4,4,3,1,2,3,3,1,1,4,4,3,7,7,3,,,,,,4,2,2,0,5,5,3,10,8,3,1,3,3,3,2,,1,,,1,1,1,,1,,,,1,,,,,,,1,2,2,2,3,2,2,1,1,2,2,3,2,2,,4,3,1,2,,,1,,1,,,1,1,,,1,1,,,,,,3,3,2,2,1,6,1,4,4,,5,1,Mobile,1,0.828,,0.804,4
297101,07/03/2025,1,1,,2,1,2,7,3,5,5,3,4,2,1,3,4,1,2,2,1,3,3,4,4,3,7,8,5,,,,,,2,1,2,3,5,5,4,7,7,5,1,3,3,4,5,1,1,1,,,,,,,,,1,1,1,,,,,,4,2,3,2,2,3,3,2,2,3,2,3,3,1,5,2,4,1,4,1,,1,,,,1,1,,,,4,,1,,,,,4,3,3,3,2,5,1,1,6,,3,1,Mobile,1,0.649,,0.629,5
297102,07/03/2025,1,1,,6,5,1,8,4,5,4,3,4,4,4,1,3,4,2,4,2,3,4,4,4,2,10,10,1,,,,,,3,2,3,5,10,5,5,10,10,5,1,7,3,1,1,,,,,,,,,,,,,,,,,,,,3,4,3,1,1,3,2,2,2,2,2,2,3,1,5,4,4,1,2,,,,,1,,,1,1,,,10,1,,,,,,98,3,98,98,1,6,1,2,5,,3,1,Mobile,1,1.134,,1.1,5
297103,07/03/2025,1,1,,3,2,1,6,3,4,5,3,3,4,4,1,2,3,2,4,3,1,3,3,4,3,6,3,1,,,,,,3,1,2,5,10,0,5,5,5,0,2,97,4,1,3,1,,,,,,,,,,,,1,,,,,,,3,3,3,2,3,2,1,2,2,3,3,4,3,1,4,4,4,1,4,,,,1,,,,,,,,10,1,,,,,,4,3,3,4,2,5,1,2,5,,5,1,Mobile,1,0.681,,0.661,5
297104,07/03/2025,1,1,,6,5,2,9,5,2,5,3,5,2,2,4,3,1,2,3,1,3,3,3,3,3,8,5,5,,,,,,2,1,2,1,3,9,6,6,6,6,1,3,8,5,5,1,,1,,,,,,,,,1,1,,,,,,,1,1,3,2,2,4,3,1,2,2,1,3,3,1,3,4,2,1,2,,,1,,,,,,,,,3,,1,1,,,,3,3,2,2,4,2,1,1,2,1986,4,1,Mobile,1,1.251,,1.214,4
297105,07/03/2025,1,1,24,2,1,1,4,1,4,5,4,5,4,4,3,1,4,2,4,4,2,3,3,4,3,7,8,2,,,,,,1,2,2,7,7,4,2,9,8,5,2,30,1,3,3,1,1,,,,,,,,,,,1,,,,,,,3,3,3,1,1,4,4,1,2,2,1,3,2,1,2,3,3,98,4,,,1,,,,,1,,,,6,1,,,,,,4,3,2,4,2,5,1,4,1,2006,1,1,Mobile,1,1.147,,1.113,3
297106,07/03/2025,1,1,21,1,1,2,5,2,5,5,4,5,3,4,3,4,1,2,3,4,3,3,4,4,3,10,8,2,,,,,,3,2,3,3,5,5,3,8,6,3,1,30,3,4,3,1,,,,,,,,,,,,1,,,,,,,3,2,3,2,2,3,98,1,1,1,2,3,3,1,2,1,3,1,2,,,,1,1,,,1,,,,3,1,,,,,,3,3,3,3,1,6,1,1,4,,3,1,Mobile,1,1.089,,1.057,2
297108,07/03/2025,1,1,,6,5,2,4,1,1,3,3,3,4,4,1,4,2,2,4,3,3,4,1,2,1,0,0,1,,,,,,4,2,2,8,10,0,10,8,8,0,1,6,6,1,4,,,,1,,,,,,,,,,,,,,1,,3,5,3,1,1,3,1,2,2,1,1,2,1,1,5,4,4,2,1,,,,1,1,,,1,,,,10,1,,,,,,3,3,3,3,4,4,1,1,4,,3,1,PC,1,1.389,,1.347,1
297109,07/03/2025,1,1,57,5,4,2,4,1,5,5,4,5,4,4,3,2,4,2,98,2,4,3,4,4,4,10,7,5,,,,,,3,3,2,1,7,5,1,10,9,9,1,3,2,4,4,1,1,1,,,,,,,,,,1,1,,,,,1,2,1,4,1,1,4,3,1,2,4,3,4,4,1,5,4,3,1,4,,,1,,1,,1,,,,,7,,1,1,,,,3,3,2,2,2,5,1,1,4,,2,1,Mobile,1,0.9,,0.873,2
297110,07/03/2025,1,1,,2,1,1,7,3,5,4,1,5,4,3,4,3,1,2,4,4,3,3,3,4,4,7,7,1,,,,,,2,2,1,3,5,5,1,8,6,2,1,8,3,3,4,1,1,,,,,,,1,1,,,1,,,,,,,7,1,3,1,1,3,3,2,2,3,3,4,2,1,5,2,2,1,3,,,,,,,,1,,,,8,1,,,,,,4,4,4,2,2,5,1,1,4,,1,1,Mobile,1,0.665,,0.645,6
297111,07/03/2025,1,1,,7,5,1,8,4,5,5,5,5,4,4,4,1,3,2,4,4,3,4,4,4,1,10,5,1,,,,,,2,1,3,5,5,1,1,10,10,1,4,98,1,2,1,,,,,,,,,,,,,,,,,,,,2,4,4,1,4,3,1,98,98,98,2,2,98,2,,4,2,1,2,,,1,,1,,,1,,,,8,1,,,,,,4,4,3,3,2,5,1,2,5,,3,1,Mobile,1,1.134,,1.1,7
297112,07/03/2025,1,1,,6,5,2,4,1,3,3,3,1,3,98,1,2,3,2,4,3,2,3,1,2,2,0,0,1,,,,,,4,3,1,10,9,7,8,8,10,5,2,99,98,1,4,,1,,,,,,,,,,,,,,,,,1,98,4,3,2,3,2,2,2,2,1,2,3,1,1,4,4,4,1,4,,,,,,,,1,,,,5,1,,,,,,4,4,4,4,2,2,1,3,4,,5,1,Mobile,1,1.807,,1.752,4
297113,07/03/2025,1,1,25,2,1,1,8,4,5,4,3,2,4,4,3,1,2,2,4,4,2,3,1,3,3,10,6,2,,,,,,3,3,3,5,5,5,4,10,10,5,2,30,99,98,1,,,,,,,,,,,,,,,,,,,,3,98,2,3,4,2,3,1,1,98,1,3,3,2,,3,3,1,3,,,,1,1,,1,,,,,10,1,,,,,,3,2,2,1,2,5,1,2,5,,2,1,PC,1,0.892,,0.865,6
297114,07/03/2025,1,1,,6,5,2,9,5,5,5,3,4,3,4,4,3,1,2,2,1,3,1,4,4,4,9,8,5,,,,,,2,1,1,0,4,9,5,10,9,5,1,2,2,5,5,1,,,,1,1,,,,,,,1,1,,,,,,3,1,3,98,98,3,3,1,2,3,2,3,3,2,,4,4,1,3,,,1,,1,,1,,,,,3,,1,,,,,4,4,98,4,2,5,1,4,5,,5,1,Mobile,1,0.928,,0.9,4
297115,07/03/2025,1,1,,3,2,1,4,1,5,4,2,98,4,4,4,3,1,2,4,3,1,4,4,4,98,8,8,1,,,,,,4,1,2,2,4,5,2,10,1,1,1,2,2,4,5,1,1,,,1,,,,,,,1,1,1,1,,,,,1,1,2,4,1,4,1,1,1,3,3,2,4,1,5,4,4,1,1,,,,,,,,,,,1,1,1,,,,,,4,4,4,4,2,6,1,4,4,,1,1,Mobile,1,1.014,,0.984,4
297116,07/03/2025,1,1,,7,5,2,9,5,4,4,5,4,2,1,3,4,1,2,2,1,3,1,3,1,3,10,5,5,,,,,,1,2,1,1,1,9,1,9,3,9,1,8,8,6,5,,1,1,1,,,,,,,,1,,,,,,,,7,1,4,1,2,4,3,1,2,98,98,2,2,2,,4,4,1,2,,,1,,1,,1,,,,,1,,1,1,1,,,3,3,4,3,3,3,1,1,6,,5,1,Mobile,1,0.999,,0.969,4
297117,07/03/2025,1,1,,3,2,2,4,1,4,2,2,5,4,4,1,3,4,2,4,3,3,3,3,2,2,10,7,2,,,,,,2,1,2,5,6,3,5,7,4,4,1,99,99,2,3,,1,,,1,,,,1,,,,,1,1,,,,,3,2,3,3,98,4,1,2,1,2,1,3,2,2,,4,4,1,2,,,1,1,,,,1,,,,3,,1,,,,,3,3,3,3,2,4,1,3,5,,3,1,Mobile,1,1.066,,1.034,3
297118,07/03/2025,1,1,66,6,5,2,8,4,4,5,5,4,4,4,1,3,4,2,3,1,3,3,1,3,3,0,0,2,,,,,,3,4,1,3,3,1,3,10,10,3,1,3,3,3,4,1,1,,1,,,,,,,,,1,,,,,,,3,3,4,3,3,2,2,1,1,3,3,4,2,1,1,4,4,1,4,,,1,,,,,1,,,,5,1,,,,,,3,2,2,2,3,5,1,2,4,,4,1,Mobile,1,1.192,,1.156,1
297119,07/03/2025,1,1,,6,5,1,9,5,1,3,2,1,4,4,2,1,4,2,4,3,3,3,1,1,2,8,0,1,,,,,,1,3,1,7,9,3,8,5,7,1,1,99,99,2,4,1,,,,,,,,,,,,,,,,,1,,6,5,4,1,2,1,2,3,2,1,2,3,1,1,1,4,2,1,4,,,,1,,,,1,,,,2,,,,,1,,4,4,4,4,4,1,1,4,4,,5,1,PC,1,0.999,,0.969,1
297120,07/03/2025,1,1,32,3,2,1,5,2,1,5,5,1,3,4,1,4,3,2,3,4,2,2,1,98,2,4,0,5,,,,,,3,3,3,6,5,5,8,5,6,3,98,6,5,3,5,,,,,,,,,,,1,,,,,,,1,,1,4,2,2,1,4,4,2,1,1,2,2,2,2,,4,4,1,4,,,1,,1,,1,,,,,1,1,,,,,,3,3,3,3,4,1,1,2,2,2017,2,1,PC,1,1.115,,1.082,1
297121,07/03/2025,1,1,,5,4,1,6,3,5,5,4,5,4,4,3,4,1,2,4,4,3,4,4,4,4,10,8,3,,,,,,2,1,2,1,4,5,3,10,6,5,1,7,2,4,4,1,,,,1,,,,,,,,,,,,,1,,1,1,4,2,2,4,3,1,1,3,2,3,1,1,2,4,3,1,3,,,1,,1,,,,,,,1,1,,,,,,3,3,2,3,1,6,1,1,4,,3,1,Mobile,1,0.575,,0.558,4
297123,07/03/2025,1,1,,8,5,1,9,5,5,4,3,2,98,1,4,3,1,2,2,1,3,3,3,4,4,7,8,5,,,,,,3,2,3,2,2,5,2,8,4,3,1,3,3,4,5,1,1,,,,,,,,,,,1,,,,,,,5,1,3,2,2,3,3,2,2,3,2,3,3,1,5,4,4,1,2,1,,1,,1,,1,1,,,,3,,1,1,,,,3,3,3,3,2,5,1,1,3,1950,4,1,PC,1,0.951,,0.922,4
297124,07/03/2025,1,1,,4,3,2,9,5,4,5,2,5,3,4,1,3,4,2,4,1,2,2,3,3,3,10,5,2,,,,,,2,2,3,1,4,6,1,10,7,2,1,7,2,4,4,,1,,,,,,,,,,,1,,,,,,,1,1,3,4,2,3,2,1,1,4,2,3,3,1,2,4,2,1,3,,,,,,,,1,,,,8,,1,,,,,3,4,3,4,2,5,1,4,4,,4,1,Mobile,1,0.83,,0.806,6
297125,07/03/2025,1,1,,4,3,1,6,3,5,4,4,2,3,4,1,3,4,2,3,3,1,1,1,4,3,9,6,5,,,,,,1,2,1,6,7,3,2,5,6,5,2,10,1,2,4,1,,,,,,1,,1,,,,,,,,,1,,2,4,4,1,2,3,4,2,2,2,3,3,1,1,1,4,4,1,3,,,1,,1,,1,1,,,,3,1,,,,,,4,3,4,3,1,6,1,1,3,1990,4,1,Mobile,1,0.703,,0.682,3
297126,07/03/2025,1,1,,7,5,2,4,1,3,5,3,4,4,3,2,1,3,2,4,4,4,4,1,2,3,5,5,3,,,,,,4,4,4,8,8,7,5,7,9,3,1,1,1,5,1,,,,,,,,,,,,,,,,,,,,7,98,4,4,98,4,4,4,4,98,4,2,4,2,,4,2,1,3,,,1,,,,,,,,,5,1,,,,,,4,4,4,98,3,5,1,2,5,,1,1,Mobile,1,1.807,,1.752,6
297128,07/03/2025,1,1,64,6,5,1,8,4,5,4,3,3,4,4,1,3,4,2,3,1,2,3,1,4,3,8,5,2,,,,,,1,1,1,6,10,5,4,10,8,2,1,7,7,1,5,1,1,1,1,,,,,,1,,1,1,1,1,,,,,6,2,4,2,2,4,2,2,3,3,2,3,3,1,5,4,2,1,4,,,,,,,,1,,,,4,,1,,,,,3,3,3,3,2,5,1,1,2,1972,4,1,PC,1,1.134,,1.1,3
297129,07/03/2025,1,1,69,6,5,1,9,5,5,5,4,1,3,4,3,4,1,2,3,1,2,3,4,4,4,9,9,5,,,,,,1,1,2,2,3,7,2,9,4,4,1,8,2,4,5,1,,,,,,,1,,,,,1,,,,,,,2,1,4,1,2,3,4,1,2,4,2,4,2,1,2,4,3,1,4,,,1,,,,,,,,,0,,1,1,,,,4,4,3,3,2,2,1,1,6,,2,1,PC,1,0.951,,0.922,5
297130,07/03/2025,1,1,35,3,2,2,5,2,5,5,1,5,4,4,4,1,3,2,4,3,3,4,4,4,3,5,5,1,,,,,,2,4,1,0,10,1,0,10,10,5,1,99,4,1,4,1,1,,,1,1,1,1,1,,,1,1,1,,,,,,5,3,2,2,2,3,2,2,2,2,2,2,2,1,4,4,3,1,1,,,,1,1,,,1,1,,,10,1,,,,,,3,3,3,3,3,4,1,3,4,,99,1,Mobile,1,1.036,,1.005,4
297131,07/03/2025,1,1,,5,4,1,8,4,5,5,4,1,3,4,1,4,3,2,4,3,3,4,1,3,2,9,6,1,,,,,,3,2,2,7,9,4,7,10,10,3,1,7,3,2,4,1,1,,,,,,,,,,,1,,1,,,,,4,4,4,2,2,3,2,2,2,2,2,3,2,1,2,4,3,1,5,,,,,,,,1,,,,9,,1,,,,,4,4,3,4,2,4,1,1,5,,4,1,Mobile,1,0.772,,0.748,5
297132,07/03/2025,1,1,,6,5,1,9,5,5,4,2,4,3,3,3,4,1,2,4,4,3,3,2,3,3,9,7,2,,,,,,3,1,1,1,5,5,1,7,6,5,1,8,7,3,5,1,1,,1,,,,,,,,,1,,,,,,,3,1,4,2,2,4,3,1,1,3,1,3,1,2,,4,2,1,2,,,1,,,,,,,,,4,,1,1,,,,4,4,2,2,2,4,1,1,6,,2,1,PC,1,0.951,,0.922,5
297133,07/03/2025,1,1,,5,4,2,9,5,5,4,3,5,3,1,4,3,1,2,98,1,3,98,4,4,4,9,10,5,,,,,,1,2,1,1,1,10,1,10,5,4,1,8,2,6,5,,1,,,,,,,,,,,1,1,,,,,,3,1,4,2,1,3,3,1,2,4,2,3,2,1,4,2,4,1,1,1,,1,,1,,1,,,,,3,,1,,1,,,3,3,2,2,2,6,1,1,4,,3,1,PC,1,0.631,,0.612,5
297134,07/03/2025,1,1,,4,3,1,9,5,4,4,3,4,3,3,3,1,4,2,3,3,3,3,2,3,3,7,5,1,,,,,,2,1,2,6,8,3,3,7,7,0,1,7,3,2,4,1,1,1,,,,,,,,,,1,1,,,,,,6,2,3,1,1,2,1,2,3,3,2,4,2,2,,2,3,1,3,1,,,,1,,1,1,1,,,7,1,,,,,,4,3,3,3,2,5,1,2,4,,3,1,PC,1,0.851,,0.825,4
297135,07/03/2025,1,1,,5,4,1,9,5,5,5,3,2,2,3,3,1,4,2,1,1,3,4,4,4,4,10,8,5,,,,,,1,1,1,0,7,10,7,10,7,6,1,8,9,7,4,,1,1,1,,,,,,1,,1,,,,,,,,8,1,4,1,1,4,3,1,2,3,2,3,2,1,3,3,4,1,2,1,,1,,,,,,,,,0,,1,1,,,,3,3,3,3,2,6,1,1,4,,5,1,Mobile,1,0.647,,0.628,4
297136,07/03/2025,1,1,,5,4,1,9,5,5,3,3,3,1,2,3,4,1,2,1,1,3,3,3,4,4,10,9,5,,,,,,2,1,2,0,2,10,5,10,5,10,1,8,9,7,5,,,1,1,,,,1,,,,1,1,,,,,,,2,1,4,1,1,4,4,1,2,4,2,3,1,1,1,4,3,1,3,1,,1,,,,1,,,,,0,,1,1,,,,4,4,3,3,2,5,1,1,6,,99,1,Mobile,1,0.647,,0.628,1
297138,08/03/2025,1,1,,6,5,2,4,1,3,4,3,4,3,4,4,1,3,2,4,3,3,3,3,3,98,10,7,4,,,,,,1,2,3,3,5,4,2,5,8,3,2,98,99,5,4,,1,,1,1,,,,,,,,1,,,,,,,5,98,98,2,98,3,2,2,2,2,3,3,3,1,5,4,4,1,4,,,1,1,1,,,1,,,,9,1,,,,,,3,3,4,3,3,4,1,3,4,,3,1,Mobile,1,1.807,,1.752,4
297139,08/03/2025,1,1,,3,2,1,5,2,5,5,5,5,1,2,3,4,1,2,1,1,2,2,4,4,4,10,10,5,,,,,,2,2,1,0,5,5,0,6,4,5,2,8,2,4,5,1,1,,,,1,,,1,,,1,1,1,,,,,,2,1,2,1,3,4,2,1,1,3,1,2,1,1,5,4,4,1,1,1,,1,,1,,,1,1,,,5,,1,1,,,,3,3,1,2,2,6,1,4,4,,3,1,Mobile,1,1.062,,1.03,5
297140,08/03/2025,1,1,,4,3,2,8,4,5,5,4,3,3,3,3,4,2,2,3,4,3,2,3,3,3,9,9,2,,,,,,3,2,1,0,7,7,1,8,5,3,1,7,3,3,4,1,,,,,,,1,1,,,1,,1,,,,,,2,1,3,3,3,98,2,1,1,4,2,3,2,2,,4,3,1,2,,,1,,1,,,1,,,,6,,1,1,1,,,3,3,3,3,2,6,1,3,4,,3,1,Mobile,1,0.92,,0.892,5
297141,08/03/2025,1,1,,8,5,1,4,1,5,4,3,2,3,2,3,1,4,2,2,1,2,4,2,4,4,10,10,5,,,,,,2,2,3,2,4,4,5,7,6,6,1,3,3,4,3,,1,,,,,,,,,,1,,1,1,,,,,3,2,3,2,2,4,4,2,2,3,2,3,3,1,5,4,3,1,4,,,1,,1,,1,,,,,0,1,,,,,,4,3,2,3,1,6,99,1,6,,2,1,PC,1,1.355,,1.314,2
297142,08/03/2025,1,1,,6,5,1,9,5,5,2,3,2,3,4,1,2,3,2,4,4,2,3,2,3,1,3,5,1,,,,,,2,2,2,8,8,6,6,8,9,7,2,97,99,4,4,1,1,1,,,,,,,1,,1,,,1,,,,,3,5,4,1,1,4,2,2,2,2,2,3,1,1,5,4,4,2,4,,,,1,,1,,,,,,3,1,,,,,,3,3,98,3,2,5,1,1,6,,99,1,Mobile,1,0.951,,0.922,4
297143,08/03/2025,1,1,,6,5,1,9,5,5,4,3,4,2,4,1,4,3,2,98,4,2,3,3,3,3,8,7,5,,,,,,3,2,2,3,5,6,2,8,7,7,1,3,30,4,5,,1,1,,,,,,,,,1,1,1,,,,,,2,2,3,1,2,4,4,2,2,3,2,3,3,1,5,4,3,1,4,1,,1,,,,1,1,,,,7,,1,1,,,,3,3,2,3,2,5,1,1,6,,3,1,PC,1,0.951,,0.922,2
297145,08/03/2025,1,1,,6,5,1,9,5,4,4,3,1,2,1,3,4,1,2,2,1,3,3,2,3,3,5,7,5,,,,,,2,2,2,5,5,5,3,7,6,5,1,3,3,4,4,1,1,1,1,,,,,,,,1,1,1,,,,,,5,2,3,2,2,3,2,2,2,3,3,4,4,2,,4,4,1,4,,,1,,1,,1,,,,,4,1,,,,,,4,4,4,3,2,4,1,4,5,,3,1,Mobile,1,1.024,,0.993,4
297148,08/03/2025,1,1,,6,5,1,8,4,5,4,3,5,1,1,3,4,1,2,1,2,3,4,4,3,3,9,9,5,,,,,,1,1,1,1,3,9,3,8,4,9,1,8,8,7,4,1,,1,,,,,,,,,1,1,,,,,,,3,1,4,1,4,1,98,1,2,4,2,3,3,1,5,4,4,1,2,1,,1,,,,1,,,,,1,,1,1,,,,4,3,2,2,1,5,1,1,6,,3,1,PC,1,1.134,,1.1,3
